countryiso3code,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,country,region,income
JAM,0.07921939316690524,-0.637448258699953,-0.21501557263782448,-0.43075087503015635,-0.6235506868804039,-0.10177912781469868,-0.20663594862583853,0.1455751609588163,-0.01507049722069712,0.7962019823980413,0.49716333971760657,0.11321128146371259,0.15711809001517232,-0.3311195321059018,Jamaica,Latin America & Caribbean ,Upper middle income
JOR,1.2238694648589652,-0.6267028148672114,-0.21824787818240643,1.1630064320044131,1.2682372739643306,-0.3998413608212656,0.1728586555709437,0.9217913671559855,0.7215798623051735,0.06907987099164313,0.21487269677018675,-0.5304907573040909,-0.3672945376288424,-0.1748313499724158,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
JPN,2.4397055901223834,0.9078257801111191,-1.1788367095225138,-1.4274865643698043,-0.11218954574048585,-1.3896753705324716,0.15301816680036537,0.13406833811602598,-0.13275079703749013,-0.6230075733078271,-0.13510429095007112,-0.4786453550526581,0.11840838629441539,0.25006468584074965,Japan,East Asia & Pacific,High income
KAZ,0.994526129535149,1.4135725757469073,-0.4611296184912642,-0.7110301685043203,0.4091126433278093,0.43909892580155074,0.21355441834795016,-0.36534317855355963,-0.8659431904460344,0.43057152286864975,0.10183022420672254,0.12667446479899758,-0.35711439903775133,-0.12540934488077435,Kazakhstan,Europe & Central Asia,Upper middle income
KEN,-3.2511851320220093,-1.1271842118273945,-0.3246641024864357,-0.29152079403765657,0.22408180598273117,-0.5125564929975078,-0.49972326415808643,-0.5183905736121404,-0.406620203579688,0.058703349693468986,-0.02644880694969821,0.3046784722534117,0.007572822033927779,0.2230543139902239,Kenya,Sub-Saharan Africa ,Lower middle income
KGZ,-0.7535634375010921,-0.05956034119208784,1.8036123005064437,-0.579987674686023,-0.39811108708881204,1.4689041599316888,0.8232039190656668,-0.03193188775731589,0.2686907185626589,0.6273416890598955,0.7668333183112288,-0.8478892374495671,0.04449642911595442,-0.5821269993457449,Kyrgyz Republic,Europe & Central Asia,Lower middle income
KHM,-1.4195118779047096,1.7972104404138012,2.572505524167381,-0.5445261633138251,-2.1565334665422826,0.24621104904203203,-0.4245620494132706,0.3584795322146397,0.8237125130426649,-0.015755033484217345,0.5480029524849594,0.11537160763007798,0.0020756834532318818,-0.4767077878670627,Cambodia,East Asia & Pacific,Lower middle income
KIR,-1.4614118610294788,-1.9640916742289871,-0.2780909036827008,-0.4501322801442303,0.27701593192528623,0.507910564274853,1.4297076775924906,1.3190110904295194,0.2833276233154448,1.4421761300488858,1.1346731941769974,-0.9031783310726171,0.9018601834925201,0.6842039959852259,Kiribati,East Asia & Pacific,Lower middle income
KNA,0.9159708788087275,-0.9748798924921145,0.6501214368254106,0.6439957371323467,-0.05415884165910631,-0.1424679014445173,0.4282893933465627,-1.4488271417076455,-0.7788879665661198,-0.1631679870318243,0.322164687371232,0.2355897168860576,0.4446514905949147,-0.18008962528208555,St. Kitts and Nevis,Latin America & Caribbean ,High income
KOR,2.6699628157742263,1.5617508479595887,-0.0039165364844092575,-0.8936110306805467,-0.4182553680885359,-0.4711210272571307,0.5590599441971957,0.05610871832191598,0.034397585526766514,-0.13206523323765107,-0.193509451541154,-0.17790477608990993,0.10608063029197617,-0.036403700945740955,"Korea, Rep.",East Asia & Pacific,High income
KWT,3.2486402239896313,2.8593033865969435,-0.7403262071908324,0.5796158395844054,-0.7848053629369086,-0.7786881689448817,-1.2854491431658508,0.22315433223125675,-0.14681088871858627,0.0075476172290997404,-0.03159111334818211,-0.6151658323571955,-0.25486579639539986,0.15974197014587907,Kuwait,"Middle East, North Africa, Afghanistan & Pakistan",High income
LAO,-1.663266893478233,1.0644526751598353,-0.04480634064851187,-0.7210275487244882,-1.4207553500715386,1.4283371208731312,-0.8079700670355418,-0.34916991254320007,-0.20142462864441432,0.5483612285819014,0.17481719637085041,0.12206945388195144,-0.17259361621817376,0.011782529232091565,Lao PDR,East Asia & Pacific,Lower middle income
LBN,0.5531515203231097,-2.3831973248256344,-4.159413448991249,0.5416905875986807,-0.06646605642116178,4.414954943053369,-1.5177760933189484,0.06418356252681204,0.5139471952971881,0.5364205854403424,-1.6430896592750779,-0.463682981037311,1.0814827676636918,-1.3960163362939397,Lebanon,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
LBR,-3.6247789171040306,-0.05706464501788212,0.3585146598672669,0.008241107378348714,-0.4375741297229269,0.29254941508113125,-0.8207411233994397,0.9645628188075566,0.23796513369459954,-0.0995209665388469,-0.18349205994664375,0.25306378040140665,-0.08744220922209295,-0.03791929416587652,Liberia,Sub-Saharan Africa ,Low income
LBY,1.0953461536320597,2.895604921886519,1.4156472111081082,3.1670995176578693,1.9045363807193303,0.5569707013696376,-1.8605202410351018,0.40896090657239054,-0.1844608915272712,0.20989489775115286,-0.2331374557968111,-0.34833458838378617,0.5189597600294087,-0.060096141932363664,Libya,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
LCA,0.7499285816674146,-2.5210941925152013,0.484398369537753,0.4085139802958048,0.03048893895478327,-0.10837061362436799,1.1121917430642931,-1.3528563373815103,-0.9398764361033849,-0.44118745045241553,0.05212926264825293,0.059564841194420376,0.13863718499297403,-0.39082549047627013,St. Lucia,Latin America & Caribbean ,Upper middle income
LKA,-1.5958671411441514,0.006260762132315822,-0.9114357232389156,-0.5142324843912238,-0.5839098593922384,-0.019756766483266738,0.8110752810784733,-1.7523532935040242,0.16427662203777837,-0.6330190919650893,0.08536195452572069,-0.3060052740825209,-0.40070149846214875,0.12322163343517557,Sri Lanka,South Asia,Lower middle income
LSO,-2.0752781909851725,-0.8254097307408023,1.3983847381965666,2.132459600146919,0.44463160771604665,0.9359426977537071,0.7402340010019673,0.530487849672658,-1.029893271864594,-0.356347725672688,0.5002980237877365,-0.3524423324484177,0.5220832950768867,-0.1180746559038598,Lesotho,Sub-Saharan Africa ,Lower middle income
LTU,1.9088941382013696,-0.3979743546683659,0.028198010563865086,0.7372455926116405,-0.3363091194926233,0.5864786139049948,0.1289723015326697,-0.17711710605842904,-0.010361460056585175,-0.06595989411727436,0.10414189758470972,0.17913624119684726,-0.0983381942535954,0.07200423992246249,Lithuania,Europe & Central Asia,High income
LUX,5.327320484019583,-2.559900282505442,0.7406048582184129,1.0486681856102587,-1.4896308340976316,0.6444905363908364,-0.3251601351020011,0.4196462946823717,-0.12537951144276707,0.0997909890473503,-0.49875353476122847,0.43181445432903676,-0.025565516623307295,0.30384816156390143,Luxembourg,Europe & Central Asia,High income
LVA,1.5802580492966913,-0.5739580335422344,-0.03442691206683581,0.4782902414254035,-0.4151200699169798,0.5556756931436698,0.5700315902407239,0.11020939876143307,0.01062284029894467,0.05007199027273277,0.2620243708382168,0.3617942189306502,-0.030233895883452672,-0.06617824210485677,Latvia,Europe & Central Asia,High income
MAC,3.7555993579442477,-3.78310018124312,4.431753474521224,-5.901068599120444,4.630202505838599,0.14106747172427217,-5.556127228803264,-0.048259352355391964,-0.026114213868818164,-0.038898420629882094,0.20504150064534135,-0.2786290828779992,-0.10665652689132732,0.22587455485600222,"Macao SAR, China",East Asia & Pacific,High income
MAR,0.0041934097062885775,0.08914270415947852,0.4323360910536549,0.24988348822361264,0.6083142877083499,0.39625038321373696,0.80495703722762,0.30892671749895384,0.6737116586012989,0.2630434648348502,0.39145490351580103,-0.030805203737835296,-0.4119110122012546,-0.3068252982623705,Morocco,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
MDA,-0.33013270886234136,-0.5881206016406334,-0.11585636581781529,-0.6426914047280112,-1.6198391266962822,0.46555347755209703,-0.2851932282522517,-0.28606873041785724,-0.433708565469975,0.6563494450388959,0.393693935961866,-0.19465930267407958,-0.06762246016292467,-0.17414744405446064,Moldova,Europe & Central Asia,Upper middle income
MDG,-3.841156031596741,-0.5568005799354224,0.40470867737329563,0.01694789349417299,-0.6939458035374343,0.05966320964098103,-0.6969983891469678,-0.07352802866127478,-0.2519911585745149,-0.4205351667117991,-0.21426482283254578,-0.18503827313445065,-0.43431737655608105,0.014273073897524708,Madagascar,Sub-Saharan Africa ,Low income
MDV,1.4738329519171491,-1.486043660256821,1.4169210852099574,-0.9752516553782634,-0.7719729260724434,0.1744035003244524,1.331518681100144,-0.6058044939091524,0.2211564685610221,0.15026510612210814,-0.19750378237671104,0.21419483160757272,-0.49722010151984225,-0.31914436589180434,Maldives,South Asia,Upper middle income
MEX,0.8279703667948034,0.8254714845880153,-0.20567682852950245,-0.428295394610921,-0.2842862916837047,-0.3746904441406426,-0.43736053103640093,0.4418172579596371,-0.007852053760817134,-0.2863272447492965,0.3202069251124932,-0.1315341397763472,0.08380614598224993,-0.0032746948095887774,Mexico,Latin America & Caribbean ,Upper middle income
MHL,-0.6713451329086599,-2.3615275888478657,-0.5100756463220757,0.8393845816864459,-0.6852315997102274,0.06923645568782152,0.540902032310293,1.4094920735217498,0.49832941613165394,-0.1867775247154203,0.6215742035721199,0.575455622494761,0.22758559450885232,0.5785856598092496,Marshall Islands,East Asia & Pacific,Upper middle income
MKD,1.0301322236353578,-0.2142480293154784,0.6914262119462349,0.8884733757740609,0.4972388227706734,1.1112230191101158,1.0386083615445185,0.13058882674691397,0.0607372194293315,0.28025891630772776,-0.03097885382992407,0.043136312232709896,-0.3747613317342338,-0.028464984145630073,North Macedonia,Europe & Central Asia,Upper middle income
MLI,-3.8991657286853343,0.2592466523790466,1.0502539063323864,0.23623694087981,-0.44350077808664407,-0.597326238672605,-0.5916123328915612,0.13935109715609476,0.06721525589741356,0.38490013182831645,-0.04152252293867978,0.4616296600277583,0.22057011776369934,-0.317854334153476,Mali,Sub-Saharan Africa ,Low income
MLT,3.969324329910868,-2.275288913331383,0.7065272331697597,-0.6249724544207762,-0.45081965551329056,0.34299475658615386,-0.9199138524928243,0.43341975004548633,0.08743928791032,-0.7885239881969821,-0.013226782817195368,-0.26134665601035917,-0.04053181959766046,-0.21447347800127006,Malta,"Middle East, North Africa, Afghanistan & Pakistan",High income
MMR,-3.574969490768865,0.946505652470425,-0.11280082112527677,0.2526773177946437,-0.6213621489544061,-0.22021090873628762,-0.6291240192567253,-0.5762305873983018,0.15750341031013895,-0.19853388835550392,-0.08501730412249328,-0.1690388851770843,-0.02584563193470232,0.3092648641526882,Myanmar,East Asia & Pacific,Lower middle income
MNE,1.3357167471006088,-1.3392931356265017,0.18707590023237347,0.07831392310388033,0.8698584342053236,0.6899210127444736,0.7104751651577585,-0.04519699415724287,0.03014086237173004,0.35619035846550595,-0.30019391828205594,-0.12531166600375204,-0.15085818939636994,-0.3059398698215697,Montenegro,Europe & Central Asia,Upper middle income
MNG,0.4528699655826639,1.7771913268611925,1.470826312455501,0.3237246434042276,0.21881395382245467,1.3936302717237232,0.13401852757965052,0.7369526984065495,-0.06651141910706675,0.368243973638304,-0.18680109514817633,0.23694692276076573,-0.44695676994684874,-0.07221818179195356,Mongolia,East Asia & Pacific,Upper middle income
MOZ,-3.368187837935036,-0.8370185908154539,1.1970209447728448,1.1106168313686464,-0.1798153082465833,0.5615785990231499,-0.6127042681549258,0.10778647420298673,0.048638303883302765,-0.048880696777512965,-0.7011362889815319,0.08521922600313257,-0.2534082109252077,0.07431829933723315,Mozambique,Sub-Saharan Africa ,Low income
MRT,-1.8641339202462042,0.8493705630626638,1.924056872307234,0.07868431199885428,1.0116715223157162,0.7680036610187954,1.682291435535221,1.055549964617369,0.20067105725208043,-0.8251206639081015,-0.444156272167278,0.08547302437498829,-0.17196939076410933,0.12230527355998502,Mauritania,Sub-Saharan Africa ,Lower middle income
MUS,0.8501616583346795,-1.237097725314224,0.7539691611305018,0.33441137733435194,-0.5021580749445833,0.5126744586056157,-0.08689754474928846,-0.9243424478821691,-0.4006055859116278,0.4032558926077214,0.21409966706126835,0.18188915752588364,-0.034480947822856725,-0.019720363728616467,Mauritius,Sub-Saharan Africa ,Upper middle income
MWI,-4.396154525772497,-0.7782083205584374,-0.9671181909245802,0.0016834310496768113,-0.38788832277782787,0.717455153041627,-0.47068111682551256,-1.027535548487988,0.08039000860151899,0.2194428274076407,-0.5511796447724321,-0.5336842810774597,-0.10723479789218325,0.33196125000730425,Malawi,Sub-Saharan Africa ,Low income
MYS,1.6035101088721542,1.0718079373769736,0.7357665269203745,0.49724181498624304,-0.31595472722174595,-0.08580296739869013,-0.42253454768387744,0.43685618118622793,0.3235692362837427,0.7211260411303807,0.3194042114848767,0.16523569781657596,-0.39513663561087387,0.26440685500993605,Malaysia,East Asia & Pacific,Upper middle income
NAM,-0.7853830970570718,-0.3228924338681105,0.9453047950651617,1.373690431656628,1.1324759305093914,0.6056903923157504,0.8219579466896011,-0.03236698073326773,-0.2669374861470941,-0.2734191679222451,0.2627245078174214,-0.011021435024768012,0.17670012044534042,0.18964810644265875,Namibia,Sub-Saharan Africa ,Lower middle income
NER,-4.559017792692666,-0.2679118398145479,0.705667161971202,-1.0641001542383306,-2.1521422674993653,-0.9579212174716818,-0.7603686262482195,-0.17251999286774639,-0.3283270887720281,-0.1959589530574221,-0.1914911619685728,0.4347170516899005,-0.27232984130669075,-0.29523308313267194,Niger,Sub-Saharan Africa ,Low income
NGA,-3.2856134576741494,-0.46553649626818033,-0.8346323806454802,-0.4531114803393786,-0.2845475352228182,0.6714049468344702,-0.7350265943029572,1.1579405243662642,-0.9389592569194364,-0.04518072073437276,0.4181464703449557,0.9393458093922615,0.45710499912051383,0.2966827479952032,Nigeria,Sub-Saharan Africa ,Lower middle income
NIC,-1.0626357226945764,-0.01943432256677342,0.5801037177492911,0.40609067303938584,-0.235725602476969,0.552845589505394,-0.3955533446536756,0.23286590523165526,1.0202971181178915,-0.06484200148811638,-0.1314925982572361,-0.20270723921834918,-0.25920900126065555,0.044650473686181275,Nicaragua,Latin America & Caribbean ,Lower middle income
NLD,3.456079146887807,-0.6938113709337344,-0.18150862770076276,0.14175567467460595,-0.9485267573079983,-0.18041744336808074,-0.22864131174101507,0.5715725962292582,0.28694273623546346,-0.02860271332447934,-0.13815012183775746,0.3470863313427381,0.004419525795195552,0.1659425987167668,Netherlands,Europe & Central Asia,High income
NOR,2.4498881134768276,1.8988606749848373,-0.6159757275828682,-0.11467642844425689,-0.15389065648159342,-0.3905705317851507,-0.19488426607270193,-0.29904367060375964,0.6129329780368943,-0.18213480134370247,-0.11510566576328708,0.43373596666051206,0.42134730696038447,0.0026788690348929565,Norway,Europe & Central Asia,High income
NPL,-2.446617210404363,-0.9696105494073907,-0.6413412243184261,-0.693099980052396,0.9823295537258437,-0.2760987183394927,1.5561935851266682,1.111173940204887,0.33637167216251773,0.010946611525338068,-0.5569150106688657,-0.5669805658483376,0.20438520289219544,0.13556548977786104,Nepal,South Asia,Lower middle income
NZL,2.2446213088799363,0.3732551688543307,-1.3140744021793032,-1.1043917068694566,0.07123055126863238,-0.905626731053106,0.2018833338816733,-0.12734641986130554,-0.08045702987541793,-0.302746409034142,0.07104961905845929,-0.16059196310628407,0.33641858886114584,0.018400268822003275,New Zealand,East Asia & Pacific,High income
OMN,2.2646451743033538,2.85195978594671,0.6483418835461413,0.5410113264866618,-0.32601782303733656,-0.6698135344104779,-0.31975538641146845,0.0998133084192074,-0.05425957709541024,0.36351215346285765,-0.19352118142881594,-0.18559484155766454,-0.24001485737375186,0.07347971507622356,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income
PAK,-3.226670488355934,-0.32013011479916065,-2.0219509180117465,-0.27622977648947866,-0.03242788995407537,0.3388469867572657,-0.4229960698850321,-0.6107859343969764,-0.06633261569423365,0.26359063826221235,-0.07316476531028936,0.01920146461127021,-0.14765945561541968,0.2714507094452914,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
PAN,1.337823713322818,0.14184186799306223,1.1043675762746559,-0.8117872553074807,0.6288767496076113,-0.5574523878367468,1.1986272208053128,-0.113500025482878,-0.09336784596717353,-1.1851523897926965,-0.08698430860706033,-0.15390112060041972,-0.134987675258844,0.22537485145313016,Panama,Latin America & Caribbean ,High income
PER,0.09884808741164969,0.9487803619270886,-1.2085184809578104,0.13893608648503533,0.25582959306663344,-0.6518674384685377,-0.4427622770951371,0.4272819330818095,0.8620701677959747,-0.28683482901197577,0.16519604883115482,-0.09208654406456551,-0.15000671382184788,-0.08451472130492081,Peru,Latin America & Caribbean ,Upper middle income
PHL,-0.6884754636940318,0.004069061152785247,0.20769418886340807,-0.7924327898385974,-0.5085599098927134,-0.2816100921181731,-0.3370367745855989,0.15946157556900456,-0.1190916035751079,0.05212163690573887,1.0706669768918131,-0.21533869880936907,-0.028574109709409986,0.07211941721393558,Philippines,East Asia & Pacific,Lower middle income
PLW,2.320539618340973,-0.3960737945477576,-0.20282595180273982,-1.0621822214042018,-0.0811970969337403,0.8125675806390457,1.7974677120655793,1.1479026314464509,-2.773407304428237,1.6204200130976159,-1.1120056675526189,-0.12597400904692116,-0.1806841320746256,0.6820157585513544,Palau,East Asia & Pacific,High income
PNG,-3.389433707664468,0.7738777593286845,1.2085804175486325,0.003506062264319279,-0.7234089491309484,-0.7673695045292585,-0.17202032389094055,-1.025325736683667,-0.1593304249895688,-0.5087512793860324,-0.23438950232828656,0.025504278096476905,0.3778209399910092,0.43895001046589677,Papua New Guinea,East Asia & Pacific,Lower middle income
POL,1.551333105540294,0.497648964121486,-0.42714220610954284,0.12303336213568569,-1.0616758679589418,0.3044859503252516,-0.651160294218113,-0.6700728654810642,-0.16287761709916831,0.3131494732540556,0.023944565706666275,0.007877696313738773,-0.12755705694992256,0.0539171534436268,Poland,Europe & Central Asia,High income
PRI,2.498461393138513,1.3228221817161405,-0.7472778436312633,1.1899680135123019,0.16922768177017497,-0.3799777436732048,-1.2010822301708513,-0.03339785251528808,0.6241826562350673,-0.42186925484822807,0.21661000468673725,-0.4422560047199183,0.4355129463712896,0.010320812010197501,Puerto Rico (US),Latin America & Caribbean ,High income
PRT,1.7952721382520576,-0.739048856975393,-0.28688202444775357,-0.13770656600145742,0.0811030624901855,-0.4247880448648996,0.14434872276601407,-0.8109836738379814,0.33076620532238843,-0.09468613354020303,-0.132529555199822,-0.07987641597194838,-0.0349824205497009,-0.11466439581733937,Portugal,Europe & Central Asia,High income
PRY,-0.33329422234753514,0.46029807712861864,0.16364133800847688,0.45354151415363214,0.42588740753022325,-0.14268736457585265,-0.6038067528915181,0.22726004836933208,0.9042341947951793,-0.013118980529233548,0.3789901310210844,0.24555664622677809,0.012867641450483306,-0.004489531777651934,Paraguay,Latin America & Caribbean ,Upper middle income
PSE,-0.3205437305405156,-0.7156217311424893,-0.7750901311337314,0.3452835258487808,-0.3192890728713526,-0.13742521805852356,0.9035742912428343,1.8326010601074254,-0.3022008168887228,0.3267644906382053,0.5658177232703162,-0.2937140889726411,0.8041268467996165,-0.5190320659679483,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
PYF,1.443004126228813,-0.5225752864442366,-0.596017928133069,-0.03930152883261246,0.8376283929279085,-0.4103382248381438,0.8024862713486631,-0.7867645004017831,0.6731083971826795,0.19539705741122892,-0.1936869062717781,-0.525180834090999,0.25998506266210863,0.228611184103762,French Polynesia,East Asia & Pacific,High income
QAT,4.042999246910308,3.547951549487003,0.7455675786858657,-0.17103903472468138,-2.246633970014921,-0.18921684772608732,-1.7026215769419644,0.5364920899991218,-0.4295776126854156,0.36640107645293246,-0.5071850370385697,-0.2847203109534231,0.3241570002514403,0.2793409688911384,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income
ROU,0.8668546172852566,0.2302340592810669,-0.169766394993424,-0.1784241061695582,-0.024987912684283634,0.3227123470343824,0.5138930978743603,-0.6806461133013149,-0.14998192562279525,-0.0388170174761894,0.41855308075859027,-0.07039024895800287,0.0037230715741865088,-0.1358522478162081,Romania,Europe & Central Asia,High income
RUS,0.9602672752630088,1.6105285369016094,-0.7878513682319659,-1.1415368123283667,0.2736801801244254,-0.7215458975765096,-0.0013430588466884147,0.2097468472395103,-0.9955329915532466,0.4592836108523689,0.05140908212223257,0.02744549174727584,-0.13068984865227035,-0.36283984289781146,Russian Federation,Europe & Central Asia,High income
RWA,-3.390683453875146,-0.8039938702194045,0.3255763224941404,0.283353252553428,0.9732780261549254,1.1234323931820487,0.12461137457819288,-0.6090422786058705,0.23056323611343843,-0.20507957922781123,-0.5105835621929443,-0.040713963620617175,-0.25581762084035237,0.25813646674836144,Rwanda,Sub-Saharan Africa ,Low income
SAU,1.8954412984042062,3.0172091640352177,-0.41009881795765724,-0.1707849950417151,0.3300059575441361,-0.8901791532098576,0.22287064520742458,0.19632168285214469,-0.22032736830756075,0.41914454524851,-0.24794870372633324,0.0355694522845232,0.13377193632843057,-0.15017530227558992,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income
SDN,-5.1700900782700305,1.0997601835769804,-5.55522526855614,1.2117597978277734,-1.7211204044454178,-2.321675691430602,0.34022882730702114,-0.8060335858666704,0.29285455981130004,0.3984244902507729,-0.00034621700801930534,0.019829598848725698,-0.12123091677131742,-0.17323099290735766,Sudan,Sub-Saharan Africa ,Low income
SEN,-1.9137562592298867,0.5292079065300676,1.2800474542412146,-1.1573367084364916,-0.3750557248984079,0.3680195081237566,1.4564675077254345,1.0610251180195691,0.18776869248636988,-0.3966621498326555,0.16318144846760596,-0.16583105272474546,0.08211386439386673,-0.25174919147394764,Senegal,Sub-Saharan Africa ,Lower middle income
SGP,4.7693980732418435,-0.852738476426998,0.891223980426821,0.7740314023505381,-1.3417760985350116,0.6711278798171826,-0.6014275645839204,0.5973449059264172,-0.08401405764924083,-0.5289932482503847,-0.2883678207639473,0.01704605537371125,0.0032660833830813994,0.27419403309386037,Singapore,East Asia & Pacific,High income
SLB,-2.6861976548176907,-0.5490699962149684,1.136238630014766,-0.22337355213719193,-1.7664647808336558,0.10580622031491169,-0.5252509018593707,-0.24223110606829332,0.6861642523274799,0.05026636262204719,-0.3383487696145672,0.009093597666584113,-0.051479631111024264,0.5438815435333969,Solomon Islands,East Asia & Pacific,Lower middle income
SLE,-3.902414365724686,0.0190492931344827,-0.5835772152051084,-0.32313824489741827,-0.3836350987578226,1.7008463730329875,-1.0768240069632062,0.17675523939635596,-0.17551698258241843,-0.4321724260425029,-0.12420201486937249,0.19420907076715485,0.13905960086995958,0.41471565273213346,Sierra Leone,Sub-Saharan Africa ,Low income
SLV,-0.07626124053173658,-0.46145780966535443,0.007943178815867804,-0.20176531437534984,-0.48980371369987713,-0.5069709691219366,-0.5485078290607693,0.6508909885519908,-0.04265455529516027,-0.4141430041392924,0.16443563027910416,-0.44309198290310636,0.2536420883847424,0.0062387074937692655,El Salvador,Latin America & Caribbean ,Upper middle income
SMR,4.6339513311888805,0.5235411995050003,0.8940732950784541,1.3717262774804908,-1.8421294207165708,0.8910039246530795,-1.4020285247026736,0.2973367717154676,0.4002153689362147,-0.11222436135932676,-0.48096516558436225,-0.37728424426944795,0.14136489813455896,0.18376191123215688,San Marino,Europe & Central Asia,High income
SOM,-3.366094000883074,-1.2301202661293371,1.3668239589369555,1.8992752967884179,1.0368056780332593,-0.23157775961100924,0.46088437945485167,1.2422151288777998,-0.18041313970558193,0.09795931281919659,-0.37189137821089324,-0.4749262349247215,0.4861646518155559,0.25985322878268075,"Somalia, Fed. Rep.",Sub-Saharan Africa ,Low income
SRB,1.0387499639189395,-0.1320359737842044,0.06328044676544198,0.36377100405856844,0.2697004440125372,0.8523525465112061,0.2741559207175065,-0.22770898026894715,-0.10351527285679471,0.13704627170290412,-0.06143212390682158,-0.07351849821470487,-0.2091384211919362,-0.16154245563587225,Serbia,Europe & Central Asia,Upper middle income
STP,-1.215882965169117,-3.295062077531296,-1.5718598418756835,-0.7367298819402881,0.13134615558688006,0.5332456032606497,0.9351576071354402,0.9545543945435319,-0.26400245855007914,0.1955703246183981,-0.0945374631201026,-0.2941658367338362,-0.3419353974681965,0.03020282505266188,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income
SUR,-0.37342072221718753,1.6398567707752458,-1.922247648184259,-0.24461652688808438,0.9173479835070855,1.5209215000978167,-0.08708799728957664,-0.4148236850814646,-0.12132849025770563,-0.0921613599118354,0.43972411799270206,0.07422922033915445,-0.21891352750633689,0.005266590046505622,Suriname,Latin America & Caribbean ,Upper middle income
SVK,1.9568782549444013,-0.17218041237657158,0.5108487542692303,0.96802924259225,-0.6412108987783429,0.9325933121615447,-0.2668304895899463,-0.8694750595229055,-0.10665181290547557,0.14112809922773747,0.09691822316155524,-0.03703626368384335,-0.06299616382715294,0.1644342021612322,Slovak Republic,Europe & Central Asia,High income
SVN,2.263346064021115,0.30591764490707724,0.5817810873713476,0.34507320942323594,-0.8961653291989218,0.5317909855659061,-0.206092362915397,-0.9207044071235277,0.22186704185142975,-0.010834145687281145,-0.04751031025738632,-0.1272732929544659,0.0430869115030704,-0.06059343817920914,Slovenia,Europe & Central Asia,High income
SWE,2.8013907631762933,-0.19077590156270155,-0.7159248245708217,0.08622553162174477,0.18923491782921226,0.14939272259460934,0.5263940108968862,0.04264203347655239,0.5572837444769827,-0.6814646695047014,-0.04214511478667512,0.15490505757917716,0.296948145410986,0.00816873986640607,Sweden,Europe & Central Asia,High income
SWZ,-1.4303778339124797,-0.4942039410692229,0.6929834544575871,2.2972235490926,1.542816510700921,0.3622761799078642,0.5020050389375071,-1.1954495556638463,-0.6170249429598056,-0.17238295391201897,0.5478667072407742,0.25597755266559363,0.08799047251803509,0.017405015693863497,Eswatini,Sub-Saharan Africa ,Lower middle income
SYC,2.0072697669242188,-1.5799250569644168,1.6040605392139367,0.8445373979779555,-0.6842843276987278,-1.1169003458029405,0.4381702253739256,-0.5728453808535253,-0.44090777368717643,0.9616297333709197,-0.25094085764897994,0.20925378063501443,0.027172483312401154,-0.23319115036192783,Seychelles,Sub-Saharan Africa ,High income
TCD,-5.056920765681083,0.9793562972074733,0.4807269086661834,-0.17520627560917748,-1.237298274155843,-0.05815872461502241,-1.573169264998919,-0.042662918354518624,-0.5024981891386575,-0.3351820424952297,-0.18020038654773585,1.051665623705641,0.14546005679319,-0.3031438111175657,Chad,Sub-Saharan Africa ,Low income
TGO,-3.3490934996676325,-0.147144289817776,0.46408155084421515,-0.9187449728116431,-0.5238814228930146,-0.45698768659224553,-0.45811511312534536,0.4468923652197312,-0.2265522989596968,-0.19513057896098177,0.15566464567004612,0.1171294966665997,0.013358700486638087,-0.29014911709885743,Togo,Sub-Saharan Africa ,Low income
THA,0.7674439374179154,0.7077737913509714,0.5617818674825684,-0.5510501971849514,-1.9376531659107428,0.35888577471742766,-0.7765752696260477,0.1308945593941766,0.3835052140297909,0.2926171894258326,0.777830065205287,-0.03519218240300715,-0.4783940035220995,0.10590232674071559,Thailand,East Asia & Pacific,Upper middle income
TJK,-2.7607564046391087,1.0165875812191532,1.1341304784158057,-0.09639369289113434,0.6701987600694453,0.8419124491952708,0.6712673256919035,-0.610737715528716,0.6953124467676075,0.38715782237575735,-0.1854787254166346,-0.5727527273984275,0.27347425759928484,0.061947997718912025,Tajikistan,Europe & Central Asia,Lower middle income
TKM,-0.554078626679168,2.2678246816534644,-0.34434584937572155,-1.0551370207398747,0.6831105961678715,-0.4230332640274862,0.13339772020277751,-0.6043637349012158,-0.9670390970033346,0.8341168113713837,0.21148834274489806,0.5593406580345268,-0.5189059330506481,0.02677745678267513,Turkmenistan,Europe & Central Asia,Upper middle income
TLS,-2.355367011745933,-0.576949239399237,-0.7889407138060797,0.9505319683528913,-3.2663667818465205,-0.35657311209257486,1.0874880922296708,-0.07888204836674144,0.037412796846845855,-6.525139406402486e-05,0.7173866863894746,-0.3705154400561545,-0.06010114566237933,0.4302940029985855,Timor-Leste,East Asia & Pacific,Lower middle income
